id,ws_token,oc,total,estado,response,fecha,fetchtbk,cod_aut,t_tarjeta,n_ctas,c_ctas,n_tarjetas
600,NULL,709,317873,pendiente,NULL,27/04/2021,NULL,NULL,NULL,NULL,NULL,NULL
601,NULL,711,317873,pendiente,NULL,27/04/2021,NULL,NULL,NULL,NULL,NULL,NULL
602,NULL,712,317873,pendiente,NULL,27/04/2021,NULL,NULL,NULL,NULL,NULL,NULL
603,NULL,713,607519,pendiente,NULL,28/04/2021,NULL,NULL,NULL,NULL,NULL,NULL
604,NULL,714,303176,pendiente,NULL,28/04/2021,NULL,NULL,NULL,NULL,NULL,NULL
605,1231f4b9aa1de63fad40de551fdd95d9a4956827bce17d7e24f504b154022674,715,339024,aceptada,0,29/04/2021,2021-04-29T10:06:53.349-04:00,3571,VD,0,,4500
606,NULL,716,375740,pendiente,NULL,2/5/2021,NULL,NULL,NULL,NULL,NULL,NULL
607,NULL,717,375740,pendiente,NULL,2/5/2021,NULL,NULL,NULL,NULL,NULL,NULL
608,11313da6df5be845a316e3f6831d4a115441633979f4f3dfe6dce45e2bb814c0,718,375740,aceptada,0,2/5/2021,2021-05-02T21:57:54.192-04:00,217626,VD,0,,37
609,12311b6fc9ccca19d82a6b5512ea06e5a323c0a596b5b2131b417acf15355bb7,719,85259,aceptada,0,3/5/2021,2021-05-03T20:35:36.188-04:00,9147,VD,0,,738
610,12312fa385c31fee9ad85ba10f4031a618f2a2eadcdd28bd66b0665e3968e7c2,720,597066,aceptada,0,5/5/2021,2021-05-05T12:35:05.906-04:00,422477,NC,6,99511,496
611,NULL,721,30,pendiente,NULL,7/5/2021,NULL,NULL,NULL,NULL,NULL,NULL
612,11310a7a74388e5fb6a805a489dc5a46e3e29ffb60cbab50120989cba0c9bba3,722,30,aceptada,0,8/5/2021,2021-05-08T05:51:56.302-04:00,7694,VD,0,,4280
613,NULL,723,255065,pendiente,NULL,8/5/2021,NULL,NULL,NULL,NULL,NULL,NULL
614,NULL,724,149647,pendiente,NULL,10/5/2021,NULL,NULL,NULL,NULL,NULL,NULL
615,1231d4245b2f6f2a3c27130e30cef93cf373bba09c0b660414a54b334d4f0e11,725,345804,aceptada,0,11/5/2021,2021-05-11T13:19:21.182-04:00,506042,SI,3,115268,9809
616,11310965065f18aead1dc468a30c7cd7e754c3dd537042cde82d25cfd83cd5a7,726,85259,aceptada,0,12/5/2021,2021-05-12T14:41:22.306-04:00,134852,VN,0,,2628
617,NULL,727,1951790,pendiente,NULL,14/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
618,NULL,728,82020,pendiente,NULL,14/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
619,11315e137929ca41c58a959a3b4ea9aab2851a054040f8481458ccc5d0bd6eba,729,1951790,aceptada,0,14/05/2021,2021-05-14T11:08:43.326-04:00,134531,NC,6,325299,3387
620,NULL,730,247668,pendiente,NULL,17/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
621,NULL,732,247668,pendiente,NULL,17/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
622,NULL,733,307979,pendiente,NULL,17/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
623,NULL,734,305878,pendiente,NULL,19/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
624,1131842c861c9645e8436692927c329b8ee49fe0ab22034b5912f6d60c77b9e0,735,305878,aceptada,0,19/05/2021,2021-05-19T09:30:54.625-04:00,2419,VD,0,,4393
625,12311b5b87f74f1327a6e28bff31c66e71c303b2095e17120163ce74d362a3df,736,619961,aceptada,0,19/05/2021,2021-05-19T13:44:11.169-04:00,610905,VD,0,,999
626,NULL,737,320005,pendiente,NULL,20/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
627,NULL,738,320005,pendiente,NULL,20/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
628,1131a980fdb783e674a5715ece736b18b0bde0d6354a8b93ebdf15f12e6d3269,739,320005,rechazada,-1,20/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
629,NULL,740,285981,pendiente,NULL,20/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
630,NULL,741,295158,pendiente,NULL,21/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
631,NULL,742,77900,pendiente,NULL,21/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
632,1231a9a1117263a73a044c275eb9d67bd890d07fb86fb55c13eb7bd491f0b680,743,311599,aceptada,0,23/05/2021,2021-05-23T16:52:11.196-04:00,49440,NC,6,51934,3181
633,1231a351ddf02896d78472b9ff6b3c7ac7fc6e676b80fa9cc0bad0d4ef675590,744,155800,aceptada,0,23/05/2021,2021-05-23T17:41:49.089-04:00,549345,VD,0,,2149
634,NULL,745,2989806,pendiente,NULL,23/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
635,NULL,746,145990,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
636,NULL,747,145990,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
637,NULL,748,595962,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
638,NULL,749,595962,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
639,NULL,750,2989806,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
640,12311d843c4f52f2a1b32261a12edd2d6ec630e9baa6b4de599ea41bdaa53bda,751,2989806,rechazada,-2,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
641,12313ac49aa608d4d3a2502ab8e09cdd06e8baa95b11d3a5662513749ef221ff,752,2989806,rechazada,-2,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
642,113116b020ee82a32c0f8dacf90356bcbf4cdf5f87276125cf10d9dea11abbd8,753,595962,aceptada,0,24/05/2021,2021-05-24T12:07:59.530-04:00,95553,NC,6,99327,7556
643,NULL,754,1712386,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
644,NULL,755,1669903,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
645,NULL,756,279995,pendiente,NULL,24/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
646,1131515414b5fab0555771dd9f9883a1bad385ae0aa397e8411efe08832b16ad,757,279995,aceptada,0,24/05/2021,2021-05-24T14:16:07.462-04:00,530183,NC,6,46666,4262
647,NULL,758,24820944,pendiente,NULL,25/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
648,NULL,759,1317625,pendiente,NULL,25/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
649,12312950538de3c866644677cc7df2e5fd8fb14e9898c0b31cf5f76a6c5e88e5,760,1317625,aceptada,0,25/05/2021,2021-05-25T16:30:57.687-04:00,315861,VN,0,,1535
650,NULL,761,142990,pendiente,NULL,28/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
651,1131ab752044a76976ccfd5b68010e33a38acb5d0d0a796954b12a5fa2bd06bb,762,591601,aceptada,0,31/05/2021,2021-05-31T12:24:09.301-04:00,468611,SI,3,197201,6085
652,NULL,763,685773,pendiente,NULL,31/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
653,NULL,764,685773,pendiente,NULL,31/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
654,NULL,765,639958,pendiente,NULL,31/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
655,NULL,766,483664,pendiente,NULL,31/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
656,NULL,767,96442,pendiente,NULL,31/05/2021,NULL,NULL,NULL,NULL,NULL,NULL
657,1131d771c0139c4317dfda73b4c1a02ba88e7570cfd9b6b7da85aa0f62531808,768,403793,aceptada,0,31/05/2021,2021-05-31T18:41:41.806-04:00,4282,VD,0,,8361
658,NULL,769,350781,pendiente,NULL,1/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
659,1231250de7ff193b8c0f1fa97f1aae2af34333030a66fd6a583271f2f91eb537,770,559600,aceptada,0,1/6/2021,2021-06-01T15:41:26.103-04:00,430271,VD,0,,6359
660,1231d501e599de4bedaaf1751da3e5f161db76f97cd15c4baf0b7310632cd79a,772,996066,rechazada,-3,1/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
661,1131dbc0c2fa655ccc44114a4273b5b8ce971dad7558ef478679a6221500cfef,773,996066,aceptada,0,1/6/2021,2021-06-01T17:45:30.502-04:00,2140,VD,0,,9524
662,NULL,774,148990,pendiente,NULL,1/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
663,NULL,775,297981,pendiente,NULL,1/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
664,NULL,776,297981,pendiente,NULL,1/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
665,12315b25fe5db3c19c36d71b0288fe5b154738bc7823deb242acfdde98cac1d6,777,297981,aceptada,0,1/6/2021,2021-06-01T23:22:29.372-04:00,196010,NC,6,49664,3169
666,12318edb474a0d10be244acab8792dbd5a15b52c6bf46c53cfe69dfa985d1f13,778,350781,aceptada,0,2/6/2021,2021-06-02T11:47:25.423-04:00,920381,VD,0,,4523
667,1231466f3ab3d300ed348e21f9e615788f44ea012bf755212617518b8f8021ee,779,291981,aceptada,0,2/6/2021,2021-06-02T14:04:20.652-04:00,18309,VD,0,,5758
668,1231462c73367d8948df58f8173cffc48f3150a6a16c27e6ed60904a8cd8cd4b,780,205935,aceptada,0,2/6/2021,2021-06-02T16:04:52.668-04:00,535227,SI,3,68645,1206
669,NULL,781,1726795,pendiente,NULL,2/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
670,NULL,782,1726795,pendiente,NULL,2/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
671,NULL,783,1438996,pendiente,NULL,3/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
672,1231190990d2bae5355aa4dbe20679473e4dee5e6e95b894e07674de00dfaba0,784,1438996,aceptada,0,3/6/2021,2021-06-03T09:29:37.069-04:00,906381,NC,6,239833,899
673,NULL,785,372042,pendiente,NULL,5/6/2021,NULL,NULL,NULL,NULL,NULL,NULL
674,12312e40b8172d740241e1ca7174b0f030cdc9e835ffb5b5f36f88de054d8d3e,786,656147,aceptada,0,11/6/2021,2021-06-11T15:31:14.885-04:00,791526,NC,10,65615,5811
675,1131c804389fd1294277ef82de664db9389e2772bd5477843be9e931fc455f65,788,98373,aceptada,0,14/06/2021,2021-06-14T19:53:51.366-04:00,553372,VD,0,,2456
676,NULL,789,602545,pendiente,NULL,16/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
677,NULL,790,602545,pendiente,NULL,16/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
678,NULL,791,296291,pendiente,NULL,17/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
679,1131aae543ffe322ffe78161ef653c1009757cea2446d82a92acf2a112833e22,792,296291,aceptada,0,17/06/2021,2021-06-17T07:55:52.547-04:00,581762,NC,10,29630,7167
680,1131b55d2983cc4c428ef957ef4f7132f6de3b1523b1f09fbb4cd2cab9d0af16,793,305007,rechazada,-1,20/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
681,113111f7cf1dfdeebdcc017cbe88552a5803f0dbef1f4c10eaaa3c766d6d2ac3,794,305007,aceptada,0,20/06/2021,2021-06-20T09:10:57.193-04:00,850599,VN,0,,9281
682,12311f91dc2867f3433123d96e4be9c3d04f1a39f583f2143eacb61d0603c00f,795,612498,aceptada,0,20/06/2021,2021-06-20T10:30:28.956-04:00,336497,NC,6,102083,6244
683,NULL,796,677638,pendiente,NULL,21/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
684,NULL,797,677638,pendiente,NULL,21/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
685,1231c9ed2704fd9f16aad698fd4c1181d9e8abec28ef8b84f101da6d4455eb76,798,677638,aceptada,0,21/06/2021,2021-06-21T21:19:57.765-04:00,8710,VD,0,,6179
686,1131beccb05c53ac2e679d38c8725cb6c7b7c9c756836233c1a0c98f955393ed,799,162754,aceptada,0,22/06/2021,2021-06-22T20:56:54.296-04:00,585949,SI,3,54252,2443
687,NULL,800,933693,pendiente,NULL,27/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
688,NULL,801,933693,pendiente,NULL,27/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
689,NULL,802,844334,pendiente,NULL,29/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
690,NULL,803,1247415,pendiente,NULL,29/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
691,NULL,804,443744,pendiente,NULL,30/06/2021,NULL,NULL,NULL,NULL,NULL,NULL
692,12318cb373c8f45894630ca1b03a673e509f85b16d33222db4da6642e3d6745e,805,443744,aceptada,0,30/06/2021,2021-06-30T12:23:17.075-04:00,795877,VN,0,,1182
693,NULL,806,576036,pendiente,NULL,1/7/2021,NULL,NULL,NULL,NULL,NULL,NULL
694,1231531ad0985253bcb77dc1bab50465a9839902b64dcf95587880759baa995d,807,773931,aceptada,0,2/7/2021,2021-07-02T09:36:05.036-04:00,7948,VD,0,,7773
695,NULL,808,610013,pendiente,NULL,2/7/2021,NULL,NULL,NULL,NULL,NULL,NULL
696,NULL,809,322238,pendiente,NULL,7/7/2021,NULL,NULL,NULL,NULL,NULL,NULL
697,123105aa7fca391de14cdb9ae85e16b8850a0d4fd6a906d26277b7889957584f,810,50,aceptada,0,8/7/2021,2021-07-08T13:16:47.779-04:00,13234,VD,0,,4280
698,NULL,811,159979,pendiente,NULL,8/7/2021,NULL,NULL,NULL,NULL,NULL,NULL
699,NULL,812,381900,pendiente,NULL,10/7/2021,NULL,NULL,NULL,NULL,NULL,NULL
700,NULL,813,381900,pendiente,NULL,12/7/2021,NULL,NULL,NULL,NULL,NULL,NULL
701,1131e1edf8f57bf9cc1b7add5a8043a8327e544a482542c93f9d59c6d358c262,814,381900,aceptada,0,12/7/2021,2021-07-12T09:53:10.579-04:00,918952,SI,3,127300,6230
702,NULL,815,277658,pendiente,NULL,12/7/2021,NULL,NULL,NULL,NULL,NULL,NULL
703,1131762d191c7e72dd39749050dd5a1a11f1f5e4826bbb0df2b3dac69fa47ce4,816,298911,aceptada,0,12/7/2021,2021-07-12T21:21:04.694-04:00,968316,VD,0,,9193
704,NULL,817,734085,pendiente,NULL,13/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
705,1231aca53822a4b6a28e3ceadad71266497f8a39ff6ca751c5457731bf4afd08,818,734085,aceptada,0,13/07/2021,2021-07-13T13:07:19.229-04:00,272911,VN,0,,6402
706,NULL,819,1683900,pendiente,NULL,13/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
707,NULL,820,1617300,pendiente,NULL,13/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
708,12312d42784a09b84538b8359026c91adb6890126ea9b50752ff5ad78199b686,821,1617300,aceptada,0,13/07/2021,2021-07-13T14:17:52.760-04:00,886799,NC,6,269550,8120
709,NULL,822,293980,pendiente,NULL,13/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
710,NULL,823,135994,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
711,NULL,824,135994,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
712,NULL,825,543978,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
713,NULL,826,543978,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
714,NULL,827,543978,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
715,NULL,829,543978,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
716,NULL,830,543978,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
717,NULL,831,543978,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
718,12316549c939550b342e57ecbac71cffa1bc6db28fe8eb683fa77e08e794a770,832,543978,rechazada,-1,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
719,113132572dbb58bc3daceddbe2b42972aeea878452709876261be01cf2edb9cc,833,543978,rechazada,-2,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
720,NULL,834,948340,pendiente,NULL,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
721,1131d26ce09f138549aaa434ced4c926a4bb8a072dc53cb8e0c100f75988d3d7,835,543978,rechazada,-2,14/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
722,1131b75705bea2fdd8bcb077c8ab0976b7f9ce769a62351890fde9d3d2b97470,836,271989,aceptada,0,14/07/2021,2021-07-14T23:22:53.640-04:00,458760,VD,0,,7014
723,NULL,837,271989,pendiente,NULL,15/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
724,NULL,838,1148264,pendiente,NULL,16/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
725,NULL,839,607961,pendiente,NULL,16/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
726,NULL,840,925941,pendiente,NULL,16/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
727,1131c1ed81cee8022fee4d978a214460a9c5499ce1f927cc7d1f910d99674848,841,1967879,aceptada,0,17/07/2021,2021-07-17T13:30:18.578-04:00,680,VD,0,,4900
728,NULL,842,285981,pendiente,NULL,18/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
729,NULL,843,595962,pendiente,NULL,18/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
730,NULL,844,57344,pendiente,NULL,18/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
731,NULL,845,659960,pendiente,NULL,18/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
732,11315105d435b2046260b0a5bb89b0b8af5188a91f28e1ba7547d90a61361b02,846,666400,rechazada,-3,19/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
733,1131c86836c0ee66edaac4319bf218414c08f6182c2ee29893da167078f1235a,847,571962,rechazada,-3,19/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
734,11315f14d6ac6020cfb4bf4cefd0b50caf4bef54ec9df053c001a6bf4a520b4b,848,571962,rechazada,-1,19/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
735,NULL,849,57344,pendiente,NULL,19/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
736,12315e61fcaa74e530246349630e81358794bbdd905caedd62a461670ceda9b7,850,57344,aceptada,0,19/07/2021,2021-07-19T14:06:53.452-04:00,916622,VD,0,,9807
737,1231e5db8d239be8511bec5a4b0bd0f549e6d577e1d17e993406e329d3a73dd8,851,607961,aceptada,0,19/07/2021,2021-07-19T18:18:12.726-04:00,192357,SI,3,202654,2316
738,NULL,852,293980,pendiente,NULL,19/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
739,NULL,853,146990,pendiente,NULL,20/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
740,NULL,854,146990,pendiente,NULL,20/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
741,12319149486b173db0ff2c0c14857aa27c733db731258f14dcb824edc01276b9,855,293980,aceptada,0,20/07/2021,2021-07-20T13:36:00.789-04:00,763690,VD,0,,4892
742,NULL,856,667961,pendiente,NULL,20/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
743,NULL,857,587960,pendiente,NULL,20/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
744,1131cee6fc99e9fb392791f59a3f96264ee528f521c2434e7736b808d6a5205a,858,587565,aceptada,0,21/07/2021,2021-07-21T13:45:42.056-04:00,474156,VN,0,,2982
745,1131d1756a9e37dc3778935baccf473d42c35fd123c9712e6a16d7eaacba3357,859,289979,aceptada,0,21/07/2021,2021-07-21T14:02:21.455-04:00,848966,VD,0,,8443
746,NULL,860,347980,pendiente,NULL,21/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
747,12319a65d89bba1db53f94e33e88f8ac14df8e0fc83912ecdb619731fc055721,861,347980,aceptada,0,21/07/2021,2021-07-21T14:48:14.556-04:00,752778,VN,0,,2484
748,NULL,862,2731079,pendiente,NULL,25/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
749,NULL,863,148990,pendiente,NULL,25/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
750,NULL,864,297981,pendiente,NULL,25/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
751,NULL,865,329980,pendiente,NULL,26/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
752,12316464c0937031fe5ac2fd450961f4e8bfa3df77748ad0c6725847e2fc9ace,866,319601,aceptada,0,26/07/2021,2021-07-26T11:30:03.903-04:00,8442,VD,0,,1738
753,NULL,867,299980,pendiente,NULL,26/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
754,11314fe6331428a71e7b3f88d626bad15133de3f457fb96161d2c2e558125377,868,571962,aceptada,0,26/07/2021,2021-07-26T16:50:29.574-04:00,510253,VN,0,,4651
755,NULL,869,1294720,pendiente,NULL,26/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
756,NULL,870,1294720,pendiente,NULL,27/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
757,1131f7b54a12d584bd4207741e86fcc1470f904ac3810fc79cc776f138a22a69,871,1294720,aceptada,0,27/07/2021,2021-07-27T15:56:59.302-04:00,77019,NC,6,215787,8721
758,NULL,872,571962,pendiente,NULL,28/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
759,NULL,873,507678,pendiente,NULL,28/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
760,NULL,874,310131,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
761,NULL,875,310131,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
762,NULL,876,358830,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
763,NULL,877,148990,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
764,NULL,878,631961,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
765,NULL,879,631961,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
766,NULL,880,631961,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
767,NULL,881,631961,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
768,NULL,882,631961,pendiente,NULL,29/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
769,123176fdea60f0c66bf5a6a4a5a08ebae513a88475e4126696f87a6c7cc91481,883,631961,aceptada,0,29/07/2021,2021-07-29T12:50:59.531-04:00,523557,NC,6,105327,9522
770,1231cee37b211d99e7a60fbc90e5c8e939f23e9e63e1ae213ac697103c988292,884,1319919,aceptada,0,30/07/2021,2021-07-30T11:44:58.600-04:00,465548,NC,6,219987,9031
771,NULL,885,1195636,pendiente,NULL,31/07/2021,NULL,NULL,NULL,NULL,NULL,NULL
772,NULL,886,479401,pendiente,NULL,1/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
773,NULL,887,479401,pendiente,NULL,1/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
774,1231a4a1567a10cb38a2a5423d59332dcc5672cd0128e16cd3b6b2970523646a,888,479401,rechazada,-2,1/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
775,12311ec13d32f200036ad806382952205e879df68831a647324c78a3c36f152b,889,377587,aceptada,0,2/8/2021,2021-08-02T12:47:08.595-04:00,256351,VD,0,,5463
776,NULL,890,489323,pendiente,NULL,5/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
777,NULL,891,504924,pendiente,NULL,7/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
778,NULL,892,504924,pendiente,NULL,7/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
779,NULL,893,481019,pendiente,NULL,7/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
780,NULL,894,515176,pendiente,NULL,9/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
781,1231cf7c81aed182d0b93926cf7ca27cf4bbe9046852ab98fcb2b80031460459,895,515176,aceptada,0,9/8/2021,2021-08-09T10:08:25.654-04:00,341174,VN,0,,6249
782,NULL,896,479699,pendiente,NULL,9/8/2021,NULL,NULL,NULL,NULL,NULL,NULL
783,1231984f1bd9bf0f0727142090da0c8ecf69ae3a0c625cb601584a5b910f1ce9,897,299799,aceptada,0,9/8/2021,2021-08-09T21:57:27.277-04:00,941696,VD,0,,6537
784,123126a13909e18075a93aa95eb26fdcf51b2cc25c9f480ad7bfb4bbe5e4e3d5,898,293879,aceptada,0,11/8/2021,2021-08-11T13:06:00.603-04:00,9166,VD,0,,1753
785,12316dded2aa32e9a758d7019fe27c04ad1b70a5e764e8cfe7e636a7f7c5b964,899,769397,aceptada,0,12/8/2021,2021-08-12T18:03:54.748-04:00,90864,SI,3,256466,8257
786,113104f104e6147a8a9df67ed469f6175af66f01225b6e36571f486f46dcc3b2,900,171725,aceptada,0,13/08/2021,2021-08-13T13:36:37.379-04:00,9421,VD,0,,3970
787,NULL,901,1167200,pendiente,NULL,13/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
788,NULL,902,298120,pendiente,NULL,14/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
789,NULL,903,317820,pendiente,NULL,16/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
790,NULL,904,317820,pendiente,NULL,16/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
791,12312a091cca09ed73bdb00659a4a62780edee63ea8d847971bb084646ad16a0,905,317820,rechazada,-1,16/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
792,11316acd1ecebabdba9e64062d8a0d5f1640ee3140c308f997bf963d3b46ace3,906,317820,aceptada,0,16/08/2021,2021-08-16T12:22:16.915-04:00,612942,VD,0,,4065
793,NULL,907,341870,pendiente,NULL,24/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
794,NULL,908,264041,pendiente,NULL,24/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
795,1131073911d4bf35eafe5be1c998a0caf7995d1fab3c3d816fa6ce5889c40dc6,909,1258239,aceptada,0,25/08/2021,2021-08-25T11:13:38.587-04:00,153769,VC,12,,5489
796,NULL,910,297317,pendiente,NULL,25/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
797,11315635eef54ffa51583314afe17e2a61b6057cf5407bf18e673f4c96bc8314,911,299799,aceptada,0,25/08/2021,2021-08-25T16:42:18.201-04:00,720776,VN,0,,1741
798,NULL,912,299625,pendiente,NULL,26/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
799,11319f1794cc505d36901f96355b6e5f44ea91c32c35b3384e4791a6d806b43d,913,299625,aceptada,0,26/08/2021,2021-08-26T13:11:45.357-04:00,738075,VN,0,,9807
800,NULL,914,599598,pendiente,NULL,26/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
801,NULL,915,254605,pendiente,NULL,27/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
802,NULL,916,254605,pendiente,NULL,30/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
803,NULL,917,254605,pendiente,NULL,30/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
804,11319044a1835d7295ca9a2eadc6fade1c7fe1a99ad5ea2a4859fc87a607eb37,918,254605,rechazada,-1,30/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
805,NULL,919,357893,pendiente,NULL,30/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
806,NULL,920,254605,pendiente,NULL,30/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
807,NULL,921,254605,pendiente,NULL,30/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
808,NULL,922,254605,pendiente,NULL,30/08/2021,NULL,NULL,NULL,NULL,NULL,NULL
